0.18015703869230615,0.04910788898967898,54
0.07442849583835014,0.08224104785235554,57
0.06165913167999894,0.08973938516746995,49
0.12491524795257335,0.06735675480046728,26
0.09113957728534176,0.024982594287635822,51
0.2283708785771298,0.07793701703355348,50
0.17205739012456295,0.023777265054117473,49
0.23227114579801372,0.07222613232276537,50
0.2255840995460731,0.09030192326215958,39
0.15478692765391422,0.031135455532792768,34
0.25828813705697456,0.030309162226225247,35
0.2961237083446209,0.0402371016845568,55
0.2699633605990371,0.023045719814848077,44
0.14027639887307974,0.05636435585351274,48
0.21227201717645144,0.07090798700189783,57
0.10712630678336345,0.01502684352796723,27
0.2304037719807433,0.0472771539172953,36
0.13081739954090593,0.012962993664863733,69
0.1810627204244472,0.0952535009777415,48
0.29139432612391586,0.07037525411714012,41
0.19037250888575263,0.07245976517618007,63
0.07468842605798236,0.032269584567272656,55
0.15012575639528303,0.09572399088372588,57
0.06995225171624615,0.08270054795319579,57
0.17557518130908473,0.07356951011789908,65
0.13814245609711617,0.0882146269023896,64
0.2958742126150236,0.07144031320273984,56
0.09822313006101914,0.052862115658835425,55
0.07534152988482147,0.0617628920676741,47
0.08742225645859848,0.07904875909985877,59
0.20395894450339408,0.05821603535158417,41
0.14943435023101986,0.037680318913212094,49
0.22424775817902576,0.060435250774252595,62
0.13433458440288465,0.07486843893818958,34
0.28090888034651657,0.04454264508887271,36
0.11910352367746625,0.026306897076617784,50
0.13062264774530769,0.058634033994054265,31
0.052390526856562133,0.07589417132317591,37
0.273699877679841,0.07705845981853135,53
0.2490701396443638,0.013590014454116582,63
0.2457754894054151,0.012294049880959484,37
0.22187004760932788,0.07715311337662047,60
0.2377019196464129,0.04083775789953205,65
0.09369393289696033,0.016681708924615547,67
0.2630437194659445,0.05923446508262971,26
0.2819176761613722,0.09499538803797285,40
0.15779597742211626,0.08614858401448827,42
0.2835293648522163,0.09735528160184473,36
0.176359497731643,0.03704341334323439,58
0.1157971901751529,0.020339039505316146,67
0.055172783046715426,0.019843502003985325,25
0.29030721538062965,0.0845989896869928,60
0.057400844137861576,0.026855827793569903,58
0.16339776268839112,0.019007640801392514,25
0.24413849024705214,0.06734208289476454,39
0.22951431391255506,0.07774955250380867,26
0.093761191733524,0.08803036989066995,32
0.21504006997803432,0.07516513425668031,43
0.26394039326444957,0.05479277897886436,36
0.15665589158841542,0.0275199462761506,44
0.1229450299971963,0.014457360804195154,57
0.20235262434729417,0.08442546317540287,53
0.12387772268368365,0.07781577097345964,38
0.06744634004152027,0.04685203918815698,61
0.06857610084286202,0.03181455300063391,49
0.18093438903905817,0.02887490906273687,68
0.20339761264605405,0.09453928272494928,35
0.14373831850320162,0.035319898886315614,67
0.2924134745797296,0.05133815501839602,36
0.07010409086028561,0.030350313343973673,26
0.10543454181019567,0.029117204179705397,69
0.18673943049020647,0.01389943164053331,31
0.20936680831723387,0.06855350249166055,47
0.16166242686907534,0.06241357521811645,57
0.055130956242707765,0.05938511072712156,46
0.15741953529244407,0.07405301661746522,45
0.28147290738375524,0.07049395711667766,29
0.07444560150531705,0.06921643657014624,61
0.18498632340503268,0.0275693512356879,30
0.2647808686105943,0.06635546658117898,59
0.16212481489044478,0.01369581883546495,63
0.1989960970655273,0.0333088575712265,27
0.22279359509788993,0.08810091543422117,41
0.25759218923745325,0.010449929441162608,67
0.20073056069088802,0.015320620165216643,27
0.18090838703776274,0.06982401556738718,41
0.2040473784127561,0.07780900431764841,48
0.29796424459499343,0.08877104911115972,29
0.07996419057347919,0.07237202200424736,62
0.05487288594230884,0.09901749019094355,45
0.1016142598930272,0.08897454765766594,35
0.0559048112963456,0.028522447115244917,59
0.05755447990928046,0.019305192237248976,70
0.23179054725106024,0.09612525828819254,68
0.12529852842038475,0.030544677103951326,51
0.22705090846925224,0.016854157744770566,43
0.29005015394057165,0.0806630492831401,60
0.23406871700014864,0.06488096757028493,44
0.13165577453061755,0.06888236885877747,70
0.20081606508420918,0.035270100138536056,64
